Cell ID,Plate name,Brain area,Sample name,Reverse transcription date,Reverse transcription thermal block,TSO freeze thaw cycles,Pre PCR delay days,cDNA ampure beads purification date,cDNA concentration measurement date,Library prep date,Library PCR thermal block,Index kit used,Pool name,Type
X75D5_S228,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,Mural
X75D6_S236,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75D7_S244,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75D8_S252,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,Endothelial
X75D9_S260,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75E10_S269,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75E11_S277,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,Oligodendrocytic
X75E12_S285,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75E1_S197,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75E2_S205,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75E3_S213,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75E5_S229,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75E6_S237,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75E7_S245,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75E8_S253,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75E9_S261,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75F10_S270,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75F11_S278,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75F2_S206,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75F3_S214,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75F4_S222,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75F5_S230,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75F8_S254,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75F9_S262,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75G10_S271,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75G11_S279,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75G1_S199,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75G2_S207,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75G4_S223,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST1
X75G5_S231,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75G6_S239,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST5
X75G7_S247,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75G8_S255,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75G9_S263,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75H10_S272,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75H11_S280,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,(none)
X75H1_S200,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X75H5_S232,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75H6_S240,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75H7_S248,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75H8_S256,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST2
X75H9_S264,75,Cortex,1C,17.10.2016,2,1,0,27.10.2016,9.11.2016,21.11.2016-3,1,A,H,AST3
X78A10_S73,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST4
X78A11_S81,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78A2_S9,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78A3_S17,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78A5_S33,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST3
X78A6_S41,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78A8_S57,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78B10_S74,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78B11_S82,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST4
X78B1_S2,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78B2_S10,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,Oligodendrocytic
X78B3_S18,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78B4_S26,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78B5_S34,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78B6_S42,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78B7_S50,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST3
X78C10_S75,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST4
X78C12_S91,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78C1_S3,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,Mural
X78C2_S11,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST4
X78C4_S27,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST3
X78C5_S35,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78C6_S43,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78C7_S51,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78C8_S59,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST5
X78C9_S67,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST4
X78D10_S76,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST3
X78D1_S4,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST3
X78D2_S12,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST4
X78D3_S20,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,Mural
X78D4_S28,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST2
X78D5_S36,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST5
X78D7_S52,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78D8_S60,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,(none)
X78D9_S68,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78E10_S77,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78E11_S85,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,Neuronal
X78E1_S5,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78E3_S21,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78E4_S29,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78E5_S37,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78E6_S45,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78E7_S53,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,Mural
X78E8_S61,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST3
X78E9_S69,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST3
X78F10_S78,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78F11_S86,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78F1_S6,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,Endothelial
X78F2_S14,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,Mural
X78F3_S22,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78F4_S30,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,Mural
X78F5_S38,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78F7_S54,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST3
X78F8_S62,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78F9_S70,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,Mural
X78G1_S7,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78G2_S15,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,Mural
X78G4_S31,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78G7_S55,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78H11_S88,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78H1_S8,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,Mural
X78H3_S24,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78H4_S32,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78H5_S40,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78H6_S48,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST1
X78H8_S64,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,AST2
X78H9_S72,78,Hippocampus,1H,4.10.2016,1,0,0,7.10.2016,8.11.2016,21.11.2016-3,2,A,E,Mural
X85A10_S169,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST3
X85A11_S177,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST3
X85A2_S105,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85A3_S113,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85A4_S121,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85A5_S129,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85A7_S145,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85A8_S153,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85B10_S170,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85B11_S178,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,Mural
X85B12_S186,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85B1_S98,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85B3_S114,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST3
X85B5_S130,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85B6_S138,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST3
X85B7_S146,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85B8_S154,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85B9_S162,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85C10_S171,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST3
X85C11_S179,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85C12_S187,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85C2_S107,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST3
X85C3_S115,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85C4_S123,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85C7_S147,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST3
X85C8_S155,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST3
X85D10_S172,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85D11_S180,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85D12_S188,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST3
X85D1_S100,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85D2_S108,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST3
X85D3_S116,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85D5_S132,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85D6_S140,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,Mural
X85D8_S156,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST3
X85D9_S164,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST1
X85E10_S173,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85E12_S189,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,Microglial
X85E5_S133,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST3
X85E6_S141,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85E7_S149,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85E8_S157,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85E9_S165,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST5
X85F10_S174,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST1
X85F11_S182,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85F1_S102,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85F2_S110,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST3
X85F4_S126,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,Mural
X85F5_S134,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85F6_S142,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST1
X85F8_S158,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85F9_S166,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST3
X85G10_S175,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST1
X85G1_S103,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85G2_S111,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,Mural
X85G3_S119,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85G4_S127,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,Mural
X85G5_S135,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST1
X85G6_S143,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST3
X85G8_S159,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85G9_S167,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85H10_S176,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,(none)
X85H11_S184,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,Mural
X85H1_S104,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85H3_S120,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85H4_S128,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST1
X85H5_S136,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85H7_S152,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST2
X85H9_S168,85,Cortex,1C,17.10.2016-2,1,0,0,26.10.2016,10.11.2016,25.11.2016-2,1,D,E,AST1
X88A10_S361,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST2
X88A11_S369,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88A1_S289,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88A4_S313,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST3
X88A6_S329,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,Mural
X88A7_S337,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88A9_S353,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,Oligodendrocytic
X88B11_S370,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88B1_S290,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88B5_S322,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88B8_S346,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,Mural
X88B9_S354,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST3
X88C10_S363,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88C12_S379,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88C2_S299,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,Endothelial
X88C5_S323,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88C6_S331,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88C7_S339,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88C9_S355,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST3
X88D2_S300,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88D4_S316,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST3
X88D5_S324,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88D6_S332,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88D7_S340,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88D8_S348,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88D9_S356,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88E10_S365,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88E11_S373,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88E12_S381,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88E1_S293,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,Neuronal
X88E2_S301,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,AST1
X88E5_S325,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,Mural
X88E6_S333,88,Hippocampus,1H,4.10.2016,2,0,0,7.10.2016,9.11.2016,24.11.2016-5,2,D,D,Neuronal
